ElapsedTime,Text,Tindoor,Tdepart,Tretour,Debit_eau,Conso_energetique_integrale
13482000,20.326,26.431,300.199,300.199,0.125,2117.178
13485600,19.224,26.061,299.851,299.851,0.125,2117.178
13489200,19.277,25.756,299.505,299.505,0.125,2117.178
13492800,18.847,25.425,299.110,299.110,0.125,2117.178
13496400,19.132,25.212,298.834,298.834,0.125,2117.178
13500000,19.569,25.137,298.687,298.687,0.125,2117.178
13503600,22.660,25.359,298.521,298.521,0.125,2117.178
13507200,25.002,25.793,298.689,298.689,0.125,2117.178
13510800,26.185,26.078,298.864,298.864,0.125,2117.178
13514400,27.625,26.682,299.360,299.360,0.125,2117.178
13518000,28.812,27.299,299.936,299.936,0.125,2117.178
13521600,30.071,27.918,300.542,300.542,0.125,2117.178
13525200,31.332,28.529,301.153,301.153,0.125,2117.178
13528800,30.960,29.046,301.739,301.739,0.125,2117.178
13532400,29.960,29.367,302.196,302.196,0.125,2117.178
13536000,28.942,29.505,302.491,302.491,0.125,2117.178
13539600,28.229,29.490,302.635,302.635,0.125,2117.178
13543200,28.006,29.467,302.637,302.637,0.125,2117.178
13546800,26.584,29.271,302.596,302.596,0.125,2117.178
13550400,24.347,28.844,302.415,302.415,0.125,2117.178
13554000,23.443,28.541,302.219,302.219,0.125,2117.178
13557600,23.382,28.151,301.814,301.814,0.125,2117.178
13561200,23.137,27.976,301.614,301.614,0.125,2117.178
13564800,22.170,27.743,301.401,301.401,0.125,2117.178
13568400,20.893,27.396,301.112,301.112,0.125,2117.178
13572000,20.223,27.059,300.797,300.797,0.125,2117.178
13575600,20.208,26.785,300.487,300.487,0.125,2117.178
13579200,20.240,26.497,300.125,300.125,0.125,2117.178
13582800,19.917,26.350,299.962,299.962,0.125,2117.178
13586400,19.232,26.090,299.715,299.715,0.125,2117.178
13590000,19.851,25.912,299.465,299.465,0.125,2117.178
13593600,20.635,25.920,299.314,299.314,0.125,2117.178
13597200,21.972,26.104,299.255,299.255,0.125,2117.178
13600800,18.847,26.251,299.392,299.392,0.125,2117.178
13604400,18.169,26.117,299.376,299.376,0.125,2117.178
13608000,17.885,25.894,299.294,299.294,0.125,2117.178
13611600,17.996,25.665,299.143,299.143,0.125,2117.178
13615200,18.756,25.574,298.995,298.995,0.125,2117.178
13618800,19.786,25.609,298.896,298.896,0.125,2117.178
13622400,19.760,25.709,298.873,298.873,0.125,2117.178
13626000,19.160,25.669,298.865,298.865,0.125,2117.178
13629600,18.756,25.511,298.821,298.821,0.125,2117.178
13633200,18.668,25.340,298.726,298.726,0.125,2117.178
13636800,17.337,24.982,298.516,298.516,0.125,2117.178
13640400,16.710,24.780,298.385,298.385,0.125,2117.178
13644000,15.810,24.437,298.122,298.122,0.125,2117.178
13647600,14.432,24.051,297.815,297.815,0.125,2117.178
13651200,13.595,23.624,297.448,297.448,0.125,2117.178
13654800,13.465,23.297,297.087,297.087,0.125,2117.178
13658400,13.934,23.019,296.745,296.745,0.125,2117.178
13662000,14.824,22.882,296.479,296.479,0.125,2117.178
13665600,14.705,22.661,296.200,296.200,0.125,2117.178
13669200,14.701,22.546,296.070,296.070,0.125,2117.178
13672800,15.155,22.418,295.882,295.882,0.125,2117.178
13676400,15.610,22.380,295.762,295.762,0.125,2117.178
13680000,16.906,22.510,295.671,295.671,0.125,2117.178
13683600,17.316,22.578,295.680,295.680,0.125,2117.178
13687200,17.798,22.833,295.821,295.821,0.125,2117.178
13690800,18.224,23.105,296.041,296.041,0.125,2117.178
13694400,19.070,23.352,296.288,296.288,0.125,2117.178
13698000,19.475,23.566,296.526,296.526,0.125,2117.178
13701600,21.053,23.926,296.858,296.858,0.125,2117.178
13705200,21.629,24.090,296.997,296.997,0.125,2117.178
13708800,21.938,24.433,297.306,297.306,0.125,2117.178
13712400,21.760,24.664,297.599,297.599,0.125,2117.178
13716000,21.360,24.764,297.795,297.795,0.125,2117.178
13719600,20.653,24.722,297.872,297.872,0.125,2117.178
13723200,19.116,24.432,297.811,297.811,0.125,2117.178
13726800,16.986,24.113,297.692,297.692,0.125,2117.178
13730400,15.384,23.613,297.393,297.393,0.125,2117.178
13734000,14.968,23.238,297.039,297.039,0.125,2117.178
13737600,14.510,22.886,296.679,296.679,0.125,2117.178
13741200,14.210,22.571,296.333,296.333,0.125,2117.178
13744800,13.982,22.283,296.009,296.009,0.125,2117.178
13748400,13.936,22.016,295.694,295.694,0.125,2117.178
13752000,14.567,21.791,295.375,295.375,0.125,2117.178
13755600,14.855,21.707,295.235,295.235,0.125,2117.178
13759200,15.348,21.601,295.043,295.043,0.125,2117.178
13762800,15.627,21.568,294.940,294.940,0.125,2117.178
13766400,17.163,21.671,294.834,294.834,0.125,2117.178
13770000,17.334,21.691,294.832,294.832,0.125,2117.178
13773600,19.320,21.971,294.941,294.941,0.125,2117.178
13777200,20.389,22.357,295.212,295.212,0.125,2117.178
13780800,20.435,22.737,295.574,295.574,0.125,2117.178
13784400,20.945,23.084,295.929,295.929,0.125,2117.178
13788000,21.642,23.435,296.285,296.285,0.125,2117.178
13791600,21.811,23.733,296.617,296.617,0.125,2117.178
13795200,22.506,24.058,297.005,297.005,0.125,2117.178
13798800,23.334,24.253,297.204,297.204,0.125,2117.178
13802400,23.285,24.437,297.419,297.419,0.125,2117.178
13806000,21.885,24.431,297.573,297.573,0.125,2117.178
13809600,20.977,24.270,297.552,297.552,0.125,2117.178
13813200,20.482,24.135,297.509,297.509,0.125,2117.178
13816800,19.728,23.903,297.376,297.376,0.125,2117.178
13820400,19.517,23.692,297.199,297.199,0.125,2117.178
13824000,20.006,23.586,297.038,297.038,0.125,2117.178
13827600,19.964,23.487,296.903,296.903,0.125,2117.178
13831200,19.818,23.379,296.780,296.780,0.125,2117.178
13834800,19.628,23.268,296.664,296.664,0.125,2117.178
13838400,19.126,23.090,296.503,296.503,0.125,2117.178
13842000,18.722,22.982,296.415,296.415,0.125,2117.178
13845600,18.157,22.798,296.267,296.267,0.125,2117.178
13849200,17.573,22.609,296.103,296.103,0.125,2117.178
13852800,16.840,22.387,295.919,295.919,0.125,2117.178
13856400,17.552,22.230,295.664,295.664,0.125,2117.178
13860000,17.910,22.219,295.593,295.593,0.125,2117.178
13863600,18.704,22.342,295.502,295.502,0.125,2117.178
13867200,20.047,22.572,295.577,295.577,0.125,2117.178
13870800,21.099,22.835,295.711,295.711,0.125,2117.178
13874400,21.350,23.277,296.089,296.089,0.125,2117.178
13878000,21.669,23.633,296.465,296.465,0.125,2117.178
13881600,22.124,23.956,296.822,296.822,0.125,2117.178
13885200,21.859,24.165,297.109,297.109,0.125,2117.178
13888800,19.515,24.111,297.268,297.268,0.125,2117.178
13892400,17.549,23.766,297.204,297.204,0.125,2117.178
13896000,16.853,23.295,296.938,296.938,0.125,2117.178
13899600,16.352,23.037,296.729,296.729,0.125,2117.178
13903200,15.829,22.710,296.425,296.425,0.125,2117.178
13906800,15.206,22.405,296.122,296.122,0.125,2117.178
13910400,14.330,22.038,295.772,295.772,0.125,2117.178
13914000,13.654,21.741,295.487,295.487,0.125,2117.178
13917600,13.403,21.432,295.163,295.163,0.125,2117.178
13921200,13.660,21.200,294.867,294.867,0.125,2117.178
13924800,13.480,20.919,294.532,294.532,0.125,2117.178
13928400,13.658,20.727,294.289,294.289,0.125,2117.178
13932000,13.742,20.641,294.165,294.165,0.125,2117.178
13935600,14.463,20.597,294.005,294.005,0.125,2117.178
13939200,15.940,20.788,293.936,293.936,0.125,2117.178
13942800,16.403,21.017,294.022,294.022,0.125,2117.178
13946400,15.874,21.267,294.229,294.229,0.125,2117.178
13950000,16.059,21.462,294.447,294.447,0.125,2117.178
13953600,16.462,21.620,294.618,294.618,0.125,2117.178
13957200,17.698,21.922,294.866,294.866,0.125,2117.178
13960800,17.569,22.102,295.041,295.041,0.125,2117.178
13964400,17.301,22.268,295.253,295.253,0.125,2117.178
13968000,15.803,22.377,295.515,295.515,0.125,2117.178
13971600,14.557,22.197,295.489,295.489,0.125,2117.178
13975200,13.633,22.008,295.445,295.445,0.125,2117.178
13978800,13.518,21.704,295.269,295.269,0.125,2117.178
13982400,12.793,21.257,294.935,294.935,0.125,2117.178
13986000,12.663,21.041,294.744,294.744,0.125,2117.178
13989600,12.505,20.755,294.450,294.450,0.125,2117.178
13993200,12.259,20.484,294.163,294.163,0.125,2117.178
13996800,11.928,20.076,296.781,293.722,0.150,2117.180
14000400,11.930,20.174,300.540,295.272,0.200,2117.271
14004000,11.797,21.912,308.101,307.021,0.163,2117.989
14007600,11.701,21.632,302.077,302.077,0.125,2118.027
14011200,11.660,20.710,297.027,297.027,0.125,2118.027
14014800,11.734,20.093,298.269,294.989,0.163,2118.041
14018400,11.708,20.242,302.697,297.736,0.200,2118.167
14022000,11.577,21.912,308.396,307.330,0.163,2118.980
14025600,11.301,21.543,302.438,302.438,0.125,2119.025
14029200,11.238,20.772,297.879,297.879,0.125,2119.025
14032800,11.197,20.120,300.228,296.113,0.175,2119.085
14036400,11.558,21.468,309.386,305.910,0.200,2119.737
14040000,11.872,21.989,307.224,307.224,0.125,2119.977
14043600,13.472,21.520,299.694,299.694,0.125,2119.977
14047200,14.808,21.329,297.140,297.140,0.125,2119.977
14050800,15.373,21.228,295.795,295.795,0.125,2119.977
14054400,15.422,21.173,295.147,295.147,0.125,2119.977
14058000,15.297,21.131,294.792,294.792,0.125,2119.977
14061600,14.793,21.073,294.578,294.578,0.125,2119.977
14065200,13.710,20.908,294.408,294.408,0.125,2119.977
14068800,12.212,20.436,294.103,294.103,0.125,2119.977
14072400,11.128,20.106,298.954,294.855,0.175,2120.035
14076000,10.708,20.940,309.273,303.742,0.200,2120.467
14079600,7.927,21.927,309.033,307.684,0.175,2121.363
14083200,7.231,21.875,307.420,307.420,0.125,2121.544
14086800,6.545,20.086,301.909,298.275,0.181,2121.634
14090400,6.315,20.051,306.073,299.446,0.200,2121.779
14094000,5.539,21.464,313.443,309.882,0.200,2122.914
14097600,5.195,21.838,310.576,309.691,0.150,2124.225
14101200,5.644,21.383,305.770,305.770,0.125,2124.308
14104800,8.095,20.069,302.417,298.796,0.179,2124.387
14108400,11.145,21.829,309.769,308.559,0.163,2125.373
14112000,12.185,21.886,305.436,305.436,0.125,2125.459
14115600,13.844,21.419,299.279,299.279,0.125,2125.459
14119200,15.436,21.197,296.705,296.705,0.125,2125.459
14122800,16.507,21.227,295.572,295.572,0.125,2125.459
14126400,16.539,21.302,295.014,295.014,0.125,2125.459
14130000,16.782,21.357,294.832,294.832,0.125,2125.459
14133600,18.156,21.573,294.732,294.732,0.125,2125.459
14137200,18.654,21.696,294.767,294.767,0.125,2125.459
14140800,18.519,21.846,294.889,294.889,0.125,2125.459
14144400,17.883,21.872,295.018,295.018,0.125,2125.459
14148000,17.795,21.855,295.019,295.019,0.125,2125.459
14151600,17.002,21.706,294.992,294.992,0.125,2125.459
14155200,15.607,21.339,294.828,294.828,0.125,2125.459
14158800,15.050,21.140,294.699,294.699,0.125,2125.459
14162400,14.329,20.842,294.464,294.464,0.125,2125.459
14166000,13.896,20.566,294.208,294.208,0.125,2125.459
14169600,14.145,20.352,293.956,293.956,0.125,2125.459
14173200,13.825,20.064,297.359,293.595,0.162,2125.470
14176800,13.668,20.264,301.654,296.132,0.200,2125.561
14180400,12.521,21.900,308.205,307.043,0.163,2126.146
14184000,12.508,21.391,300.862,300.862,0.125,2126.184
14187600,12.737,20.906,297.950,297.950,0.125,2126.184
14191200,13.445,20.302,295.513,295.513,0.125,2126.184
14194800,14.111,20.157,300.323,295.591,0.174,2126.236
14198400,14.622,21.802,307.537,306.297,0.163,2126.729
14202000,14.660,21.924,303.813,303.813,0.125,2126.784
14205600,15.510,21.489,298.673,298.673,0.125,2126.784
14209200,16.810,21.269,296.492,296.492,0.125,2126.784
14212800,18.301,21.378,295.366,295.366,0.125,2126.784
14216400,19.949,21.859,295.047,295.047,0.125,2126.784
14220000,19.917,21.957,295.051,295.051,0.125,2126.784
14223600,18.864,22.103,295.147,295.147,0.125,2126.784
14227200,17.796,22.088,295.234,295.234,0.125,2126.784
14230800,17.704,22.017,295.223,295.223,0.125,2126.784
14234400,17.345,21.940,295.196,295.196,0.125,2126.784
14238000,16.255,21.746,295.116,295.116,0.125,2126.784
14241600,14.782,21.377,294.938,294.938,0.125,2126.784
14245200,14.087,21.095,294.758,294.758,0.125,2126.784
14248800,14.119,20.800,294.478,294.478,0.125,2126.784
14252400,13.573,20.539,294.207,294.207,0.125,2126.784
14256000,13.034,20.077,297.143,293.738,0.149,2126.785
14259600,13.045,20.191,301.310,295.491,0.200,2126.866
14263200,13.369,21.913,308.220,307.038,0.163,2127.457
14266800,13.596,21.679,302.050,302.050,0.125,2127.487
14270400,13.585,20.858,297.078,297.078,0.125,2127.487
14274000,13.542,20.500,295.788,295.788,0.125,2127.487
14277600,14.078,20.148,299.419,295.367,0.167,2127.531
14281200,14.236,21.264,307.709,303.242,0.200,2127.900
14284800,14.608,22.011,306.790,306.790,0.125,2128.115
14288400,15.829,21.718,300.042,300.042,0.125,2128.115
14292000,17.263,21.524,296.774,296.774,0.125,2128.115
14295600,17.907,21.561,296.047,296.047,0.125,2128.115
14299200,16.695,21.621,295.471,295.471,0.125,2128.115
14302800,16.089,21.491,295.146,295.146,0.125,2128.115
14306400,15.938,21.537,294.968,294.968,0.125,2128.115
14310000,15.799,21.457,294.836,294.836,0.125,2128.115
14313600,16.143,21.464,294.761,294.761,0.125,2128.115
14317200,16.984,21.433,294.693,294.693,0.125,2128.115
14320800,17.263,21.498,294.677,294.677,0.125,2128.115
14324400,15.685,21.290,294.617,294.617,0.125,2128.115
14328000,14.624,21.033,294.507,294.507,0.125,2128.115
14331600,14.098,20.760,294.340,294.340,0.125,2128.115
14335200,14.070,20.539,294.140,294.140,0.125,2128.115
14338800,13.849,20.312,293.908,293.908,0.125,2128.115
14342400,13.651,20.146,299.541,294.850,0.174,2128.166
14346000,13.516,21.720,307.632,305.961,0.163,2128.711
14349600,13.457,21.956,306.671,306.671,0.125,2128.797
14353200,13.396,21.324,299.609,299.609,0.125,2128.797
14356800,13.389,20.551,296.181,296.181,0.125,2128.797
14360400,13.776,20.101,297.713,294.675,0.154,2128.807
14364000,14.425,20.712,304.886,299.912,0.200,2129.019
14367600,14.850,22.006,307.673,306.434,0.163,2129.389
14371200,15.239,21.663,299.378,299.378,0.125,2129.389
14374800,16.305,21.438,296.947,296.947,0.125,2129.389
14378400,17.173,21.431,296.036,296.036,0.125,2129.389
14382000,16.334,21.489,295.412,295.412,0.125,2129.389
14385600,16.196,21.498,294.988,294.988,0.125,2129.389
14389200,17.321,21.686,294.866,294.866,0.125,2129.389
14392800,17.472,21.715,294.861,294.861,0.125,2129.389
14396400,18.197,21.978,294.984,294.984,0.125,2129.389
14400000,17.095,22.033,295.172,295.172,0.125,2129.389
14403600,16.954,21.964,295.167,295.167,0.125,2129.389
14407200,16.869,21.853,295.142,295.142,0.125,2129.389
14410800,14.231,21.382,294.953,294.953,0.125,2129.389
14414400,13.432,21.025,294.729,294.729,0.125,2129.389
14418000,13.402,20.794,294.511,294.511,0.125,2129.389
14421600,13.354,20.522,294.211,294.211,0.125,2129.389
14425200,13.474,20.302,293.940,293.940,0.125,2129.389
14428800,12.984,20.137,299.478,294.848,0.175,2129.442
14432400,12.382,21.754,307.765,306.535,0.163,2130.058
14436000,12.210,21.927,306.635,306.635,0.125,2130.144
14439600,11.758,21.180,299.513,299.513,0.125,2130.144
14443200,9.395,20.097,300.177,296.447,0.179,2130.212
14446800,8.858,20.738,309.945,304.166,0.200,2130.669
14450400,12.108,21.889,307.986,306.790,0.163,2131.392
14454000,13.210,21.698,302.742,302.742,0.125,2131.423
14457600,14.622,21.273,298.129,298.129,0.125,2131.423
14461200,15.849,21.107,296.160,296.160,0.125,2131.423
14464800,16.560,21.138,295.287,295.287,0.125,2131.423
14468400,17.245,21.270,294.897,294.897,0.125,2131.423
14472000,18.635,21.616,294.775,294.775,0.125,2131.423
14475600,19.208,21.916,294.903,294.903,0.125,2131.423
14479200,19.626,22.127,295.061,295.061,0.125,2131.423
14482800,19.905,22.419,295.364,295.364,0.125,2131.423
14486400,19.330,22.510,295.528,295.528,0.125,2131.423
14490000,19.000,22.493,295.639,295.639,0.125,2131.423
14493600,18.936,22.479,295.640,295.640,0.125,2131.423
14497200,18.557,22.393,295.621,295.621,0.125,2131.423
14500800,16.261,22.036,295.505,295.505,0.125,2131.423
14504400,14.600,21.730,295.368,295.368,0.125,2131.423
14508000,12.385,21.200,295.042,295.042,0.125,2131.423
14511600,11.708,20.728,294.627,294.627,0.125,2131.423
14515200,10.968,20.095,297.101,293.932,0.163,2131.436
14518800,10.765,20.179,300.812,295.948,0.200,2131.539
14522400,10.823,21.893,308.235,307.210,0.162,2132.371
14526000,11.060,21.661,303.117,303.117,0.125,2132.426
14529600,11.361,20.674,297.305,297.305,0.125,2132.426
14533200,12.281,20.128,298.934,295.626,0.162,2132.456
14536800,13.329,20.907,307.045,301.442,0.200,2132.750
14540400,14.683,22.015,306.579,306.579,0.125,2133.102
14544000,17.064,21.811,299.633,299.633,0.125,2133.102
14547600,18.959,21.816,297.402,297.402,0.125,2133.102
14551200,19.701,21.992,296.264,296.264,0.125,2133.102
14554800,20.278,22.222,295.849,295.849,0.125,2133.102
14558400,21.602,22.586,295.739,295.739,0.125,2133.102
14562000,22.911,23.104,295.997,295.997,0.125,2133.102
14565600,22.639,23.342,296.207,296.207,0.125,2133.102
14569200,21.894,23.567,296.500,296.500,0.125,2133.102
14572800,22.086,23.752,296.756,296.756,0.125,2133.102
14576400,22.207,23.842,296.873,296.873,0.125,2133.102
14580000,21.983,23.934,296.994,296.994,0.125,2133.102
14583600,21.205,23.944,297.090,297.090,0.125,2133.102
14587200,18.764,23.677,297.053,297.053,0.125,2133.102
14590800,16.503,23.231,296.892,296.892,0.125,2133.102
14594400,14.794,22.722,296.566,296.566,0.125,2133.102
14598000,13.647,22.112,296.027,296.027,0.125,2133.102
14601600,13.008,21.792,295.708,295.708,0.125,2133.102
14605200,12.495,21.380,295.274,295.274,0.125,2133.102
14608800,12.332,21.038,294.873,294.873,0.125,2133.102
14612400,11.833,20.706,294.506,294.506,0.125,2133.102
14616000,11.284,20.269,294.042,294.042,0.125,2133.102
14619600,11.811,20.103,293.813,293.813,0.125,2133.102
14623200,14.359,20.146,293.534,293.534,0.125,2133.102
14626800,15.926,20.337,293.488,293.488,0.125,2133.102
14630400,18.410,20.808,293.671,293.671,0.125,2133.102
14634000,22.388,21.783,294.415,294.415,0.125,2133.102
14637600,23.538,22.132,294.708,294.708,0.125,2133.102
14641200,24.617,22.979,295.548,295.548,0.125,2133.102
14644800,25.110,23.452,296.061,296.061,0.125,2133.102
14648400,25.810,24.007,296.662,296.662,0.125,2133.102
14652000,26.329,24.538,297.223,297.223,0.125,2133.102
14655600,26.413,24.989,297.732,297.732,0.125,2133.102
14659200,26.727,25.361,298.165,298.165,0.125,2133.102
14662800,26.412,25.625,298.522,298.522,0.125,2133.102
14666400,24.671,25.671,298.803,298.803,0.125,2133.102
14670000,23.620,25.573,298.803,298.803,0.125,2133.102
14673600,21.312,25.228,298.708,298.708,0.125,2133.102
14677200,19.981,24.841,298.502,298.502,0.125,2133.102
14680800,18.767,24.485,298.239,298.239,0.125,2133.102
14684400,17.606,24.060,297.881,297.881,0.125,2133.102
14688000,16.704,23.673,297.505,297.505,0.125,2133.102
14691600,15.662,23.270,297.118,297.118,0.125,2133.102
14695200,14.960,22.884,296.727,296.727,0.125,2133.102
14698800,14.360,22.521,296.346,296.346,0.125,2133.102
14702400,13.545,22.038,295.842,295.842,0.125,2133.102
14706000,13.510,21.832,295.606,295.606,0.125,2133.102
14709600,18.225,22.057,295.263,295.263,0.125,2133.102
14713200,18.931,22.156,295.258,295.258,0.125,2133.102
14716800,22.333,22.888,295.639,295.639,0.125,2133.102
14720400,24.830,23.716,296.320,296.320,0.125,2133.102
14724000,25.814,24.112,296.672,296.672,0.125,2133.102
14727600,27.239,24.838,297.375,297.375,0.125,2133.102
14731200,28.420,25.514,298.076,298.076,0.125,2133.102
14734800,29.477,26.143,298.739,298.739,0.125,2133.102
14738400,30.308,26.764,299.375,299.375,0.125,2133.102
14742000,30.375,27.295,299.970,299.970,0.125,2133.102
14745600,30.410,27.701,300.465,300.465,0.125,2133.102
14749200,30.454,28.019,300.864,300.864,0.125,2133.102
14752800,29.400,28.204,301.159,301.159,0.125,2133.102
14756400,27.133,28.136,301.298,301.298,0.125,2133.102
14760000,24.606,27.762,301.218,301.218,0.125,2133.102
14763600,23.402,27.376,301.020,301.020,0.125,2133.102
14767200,21.551,27.017,300.787,300.787,0.125,2133.102
14770800,19.787,26.502,300.401,300.401,0.125,2133.102
14774400,18.956,26.052,299.968,299.968,0.125,2133.102
14778000,18.219,25.639,299.537,299.537,0.125,2133.102
14781600,17.375,25.241,299.121,299.121,0.125,2133.102
14785200,16.399,24.828,298.709,298.709,0.125,2133.102
14788800,16.244,24.278,298.093,298.093,0.125,2133.102
14792400,17.353,24.195,297.919,297.919,0.125,2133.102
14796000,21.485,24.531,297.705,297.705,0.125,2133.102
14799600,22.763,24.817,297.781,297.781,0.125,2133.102
14803200,24.925,25.465,298.223,298.223,0.125,2133.102
14806800,26.160,25.885,298.568,298.568,0.125,2133.102
14810400,27.766,26.552,299.161,299.161,0.125,2133.102
14814000,29.069,27.214,299.803,299.803,0.125,2133.102
14817600,30.280,27.849,300.453,300.453,0.125,2133.102
14821200,30.997,28.418,301.063,301.063,0.125,2133.102
14824800,31.418,28.955,301.633,301.633,0.125,2133.102
14828400,31.880,29.442,302.158,302.158,0.125,2133.102
14832000,31.960,29.838,302.622,302.622,0.125,2133.102
14835600,31.760,30.112,302.992,302.992,0.125,2133.102
14839200,31.162,30.291,303.259,303.259,0.125,2133.102
14842800,28.969,30.220,303.378,303.378,0.125,2133.102
14846400,27.144,29.802,303.261,303.261,0.125,2133.102
14850000,27.230,29.648,303.158,303.158,0.125,2133.102
14853600,27.171,29.471,302.978,302.978,0.125,2133.102
14857200,26.416,29.270,302.795,302.795,0.125,2133.102
14860800,25.687,29.045,302.596,302.596,0.125,2133.102
14864400,23.749,28.666,302.304,302.304,0.125,2133.102
14868000,21.605,28.311,302.078,302.078,0.125,2133.102
14871600,19.395,27.794,301.711,301.711,0.125,2133.102
14875200,17.048,26.938,300.969,300.969,0.125,2133.102
14878800,16.679,26.691,300.723,300.723,0.125,2133.102
14882400,17.083,26.330,300.199,300.199,0.125,2133.102
14886000,17.798,26.283,299.912,299.912,0.125,2133.102
14889600,19.509,26.552,299.720,299.720,0.125,2133.102
14893200,19.846,26.625,299.726,299.726,0.125,2133.102
14896800,21.109,26.948,299.890,299.890,0.125,2133.102
14900400,21.839,27.285,300.175,300.175,0.125,2133.102
14904000,22.782,27.596,300.492,300.492,0.125,2133.102
14907600,23.033,27.921,300.837,300.837,0.125,2133.102
14911200,23.417,28.095,301.022,301.022,0.125,2133.102
14914800,23.162,28.336,301.304,301.304,0.125,2133.102
14918400,22.810,28.416,301.451,301.451,0.125,2133.102
14922000,22.910,28.459,301.551,301.551,0.125,2133.102
14925600,22.572,28.438,301.588,301.588,0.125,2133.102
14929200,21.084,28.177,301.526,301.526,0.125,2133.102
14932800,19.718,27.886,301.420,301.420,0.125,2133.102
14936400,17.887,27.477,301.220,301.220,0.125,2133.102
14940000,16.310,26.961,300.867,300.867,0.125,2133.102
14943600,14.797,26.413,300.407,300.407,0.125,2133.102
14947200,13.499,25.843,299.892,299.892,0.125,2133.102
14950800,12.509,25.308,299.364,299.364,0.125,2133.102
14954400,12.164,24.816,298.838,298.838,0.125,2133.102
14958000,12.539,24.449,298.367,298.367,0.125,2133.102
14961600,13.064,24.066,297.853,297.853,0.125,2133.102
14965200,13.752,23.847,297.517,297.517,0.125,2133.102
14968800,14.303,23.767,297.362,297.362,0.125,2133.102
14972400,17.642,23.988,297.158,297.158,0.125,2133.102
14976000,19.199,24.251,297.240,297.240,0.125,2133.102
14979600,20.331,24.530,297.395,297.395,0.125,2133.102
14983200,20.962,24.996,297.786,297.786,0.125,2133.102
14986800,21.705,25.431,298.209,298.209,0.125,2133.102
14990400,22.255,25.852,298.644,298.644,0.125,2133.102
14994000,22.982,26.226,299.040,299.040,0.125,2133.102
14997600,24.084,26.770,299.578,299.578,0.125,2133.102
15001200,24.199,27.001,299.832,299.832,0.125,2133.102
15004800,24.015,27.254,300.162,300.162,0.125,2133.102
15008400,23.899,27.404,300.391,300.391,0.125,2133.102
15012000,23.176,27.489,300.566,300.566,0.125,2133.102
15015600,22.349,27.451,300.601,300.601,0.125,2133.102
15019200,21.393,27.180,300.541,300.541,0.125,2133.102
15022800,20.937,26.924,300.420,300.420,0.125,2133.102
15026400,20.554,26.693,300.253,300.253,0.125,2133.102
15030000,20.148,26.443,300.033,300.033,0.125,2133.102
15033600,18.784,26.132,299.789,299.789,0.125,2133.102
15037200,17.003,25.717,299.485,299.485,0.125,2133.102
15040800,15.377,25.245,299.112,299.112,0.125,2133.102
15044400,14.062,24.752,298.682,298.682,0.125,2133.102
15048000,13.148,24.144,298.081,298.081,0.125,2133.102
15051600,13.783,23.913,297.777,297.777,0.125,2133.102
15055200,18.346,24.175,297.390,297.390,0.125,2133.102
15058800,18.683,24.228,297.377,297.377,0.125,2133.102
15062400,19.940,24.612,297.531,297.531,0.125,2133.102
15066000,21.260,25.036,297.858,297.858,0.125,2133.102
15069600,22.830,25.602,298.345,298.345,0.125,2133.102
15073200,23.733,26.062,298.781,298.781,0.125,2133.102
15076800,24.600,26.532,299.269,299.269,0.125,2133.102
15080400,25.082,26.965,299.736,299.736,0.125,2133.102
15084000,25.164,27.317,300.141,300.141,0.125,2133.102
15087600,25.485,27.629,300.492,300.492,0.125,2133.102
15091200,25.422,27.876,300.797,300.797,0.125,2133.102
15094800,25.440,28.024,301.015,301.015,0.125,2133.102
15098400,25.681,28.132,301.169,301.169,0.125,2133.102
15102000,23.964,28.115,301.270,301.270,0.125,2133.102
15105600,22.152,27.845,301.226,301.226,0.125,2133.102
15109200,20.261,27.435,301.065,301.065,0.125,2133.102
15112800,19.340,27.062,300.827,300.827,0.125,2133.102
15116400,18.660,26.665,300.475,300.475,0.125,2133.102
15120000,17.660,26.257,300.098,300.098,0.125,2133.102
15123600,16.297,25.821,299.701,299.701,0.125,2133.102
15127200,15.327,25.354,299.268,299.268,0.125,2133.102
15130800,14.863,24.960,298.846,298.846,0.125,2133.102
15134400,14.292,24.450,298.305,298.305,0.125,2133.102
15138000,15.001,24.259,298.032,298.032,0.125,2133.102
15141600,19.270,24.498,297.702,297.702,0.125,2133.102
15145200,19.851,24.572,297.693,297.693,0.125,2133.102
15148800,22.924,25.135,297.935,297.935,0.125,2133.102
15152400,25.236,25.912,298.558,298.558,0.125,2133.102
15156000,26.140,26.412,299.031,299.031,0.125,2133.102
15159600,27.121,27.022,299.648,299.648,0.125,2133.102
15163200,24.155,27.420,300.311,300.311,0.125,2133.102
15166800,21.167,27.367,300.505,300.505,0.125,2133.102
15170400,19.510,27.199,300.496,300.496,0.125,2133.102
15174000,18.409,26.721,300.325,300.325,0.125,2133.102
15177600,19.304,26.482,300.083,300.083,0.125,2133.102
15181200,19.858,26.367,299.874,299.874,0.125,2133.102
15184800,20.396,26.348,299.732,299.732,0.125,2133.102
15188400,20.103,26.253,299.630,299.630,0.125,2133.102
15192000,19.440,25.962,299.450,299.450,0.125,2133.102
15195600,18.960,25.778,299.319,299.319,0.125,2133.102
15199200,18.211,25.496,299.099,299.099,0.125,2133.102
15202800,17.465,25.200,298.849,298.849,0.125,2133.102
15206400,16.743,24.888,298.571,298.571,0.125,2133.102
15210000,16.703,24.617,298.286,298.286,0.125,2133.102
