ElapsedTime,Text,Tindoor,Tdepart,Tretour,Debit_eau,Conso_energetique_integrale
5670000,6.409,21.312,312.985,309.549,0.200,1419.411
5673600,6.068,21.577,313.433,309.997,0.200,1420.252
5677200,6.073,21.724,313.543,310.147,0.200,1421.087
5680800,5.293,21.768,313.868,310.366,0.200,1422.149
5684400,4.580,21.765,314.284,310.662,0.200,1422.847
5688000,3.235,21.755,315.183,311.329,0.200,1424.041
5691600,2.291,21.752,315.908,311.883,0.200,1424.932
5695200,2.029,21.782,316.682,312.546,0.200,1426.116
5698800,2.292,21.817,316.759,312.683,0.200,1427.295
5702400,2.423,21.821,316.797,312.727,0.200,1428.473
5706000,2.565,21.816,316.682,312.644,0.200,1429.634
5709600,2.607,21.799,316.627,312.592,0.200,1430.790
5713200,2.003,21.759,316.625,312.545,0.200,1431.946
5716800,1.847,21.744,317.149,312.948,0.200,1433.179
5720400,2.447,21.762,316.922,312.838,0.200,1434.373
5724000,2.353,21.737,316.784,312.700,0.200,1435.547
5727600,2.478,21.715,316.786,312.699,0.200,1437.078
5731200,2.978,21.725,316.645,312.627,0.200,1437.923
5734800,4.170,21.772,316.108,312.278,0.200,1438.992
5738400,4.990,21.819,315.279,311.643,0.200,1439.983
5742000,5.306,21.881,314.744,311.199,0.200,1440.918
5745600,6.055,21.961,311.878,310.593,0.163,1441.916
5749200,6.480,21.194,302.509,302.509,0.125,1441.950
5752800,7.458,20.083,299.207,296.095,0.170,1441.969
5756400,7.340,20.082,302.532,297.983,0.200,1442.105
5760000,6.810,21.315,312.678,309.488,0.200,1443.157
5763600,6.303,21.711,313.091,309.749,0.200,1443.966
5767200,3.584,21.765,314.108,310.387,0.200,1445.110
5770800,2.234,21.766,315.266,311.280,0.200,1445.821
5774400,1.042,21.806,316.662,312.436,0.200,1447.014
5778000,1.484,21.883,317.466,313.206,0.200,1448.293
5781600,1.839,21.916,317.191,313.060,0.200,1449.508
5785200,0.707,21.865,317.474,313.181,0.200,1450.759
5788800,-0.057,21.836,318.131,313.674,0.200,1452.107
5792400,-0.537,21.824,318.591,314.047,0.200,1453.512
5796000,-1.019,21.807,319.037,314.392,0.200,1454.973
5799600,-0.359,21.826,319.234,314.621,0.200,1456.462
5803200,0.102,21.823,318.732,314.263,0.200,1457.866
5806800,0.126,21.795,318.703,314.208,0.200,1459.275
5810400,0.352,21.776,318.492,314.047,0.200,1460.656
5814000,0.649,21.755,318.366,313.949,0.200,1462.110
5817600,0.816,21.735,318.130,313.761,0.200,1463.363
5821200,0.992,21.726,318.041,313.683,0.200,1464.791
5824800,1.907,21.770,317.748,313.514,0.200,1465.987
5828400,2.070,21.807,317.135,313.028,0.200,1467.191
5832000,1.493,21.805,317.292,313.076,0.200,1468.425
5835600,1.893,21.862,317.337,313.164,0.200,1469.670
5839200,2.151,21.958,317.093,313.006,0.200,1470.872
5842800,1.926,21.985,317.048,312.946,0.200,1472.066
5846400,1.500,21.956,317.195,313.029,0.200,1473.282
5850000,1.042,21.908,317.583,313.317,0.200,1475.142
5853600,0.843,21.884,317.747,313.440,0.200,1476.106
5857200,0.627,21.858,317.922,313.570,0.200,1477.134
5860800,0.560,21.837,318.094,313.714,0.200,1478.470
5864400,0.560,21.818,318.160,313.771,0.200,1479.812
5868000,0.560,21.798,318.184,313.789,0.200,1481.158
5871600,0.379,21.771,318.209,313.794,0.200,1482.507
5875200,0.366,21.751,318.372,313.915,0.200,1483.881
5878800,0.370,21.733,318.288,313.855,0.200,1485.241
5882400,-0.342,21.688,318.503,313.963,0.200,1486.631
5886000,-1.881,21.622,319.071,314.320,0.200,1488.103
5889600,-2.882,21.589,320.144,315.135,0.200,1489.741
5893200,-1.893,21.646,320.375,315.465,0.200,1491.405
5896800,-1.675,21.626,320.002,315.175,0.200,1493.737
5900400,-1.633,21.611,320.021,315.179,0.200,1494.657
5904000,-0.799,21.652,319.670,314.957,0.200,1496.561
5907600,-0.290,21.741,319.352,314.742,0.200,1497.646
5911200,0.619,21.949,315.679,314.019,0.162,1499.206
5914800,1.667,21.035,303.671,303.671,0.125,1499.252
5918400,2.353,20.005,301.873,298.086,0.175,1499.370
5922000,2.553,20.869,315.249,309.642,0.200,1500.558
5925600,1.915,21.525,316.820,312.614,0.200,1501.835
5929200,1.992,21.757,317.061,312.890,0.200,1502.811
5932800,2.545,21.950,314.026,312.518,0.163,1504.152
5936400,1.625,20.315,301.791,299.950,0.150,1504.223
5940000,1.148,19.948,305.958,300.925,0.200,1504.542
5943600,0.656,20.904,317.984,312.948,0.200,1506.006
5947200,0.138,21.289,318.066,313.523,0.200,1507.239
5950800,-0.752,21.468,318.578,313.933,0.200,1508.666
5954400,-1.551,21.552,319.231,314.454,0.200,1510.176
5958000,-2.198,21.597,319.771,314.893,0.200,1511.754
5961600,-1.715,21.659,320.210,315.303,0.200,1513.390
5965200,-0.244,21.729,319.501,314.891,0.200,1514.907
5968800,-0.795,21.684,319.120,314.494,0.200,1516.361
5972400,-0.785,21.662,319.361,314.664,0.200,1517.871
5976000,-0.309,21.663,319.085,314.487,0.200,1519.336
5979600,-0.452,21.636,318.976,314.368,0.200,1520.787
5983200,-0.545,21.614,319.021,314.389,0.200,1522.250
5986800,-0.601,21.596,319.048,314.406,0.200,1523.758
5990400,-0.446,21.588,319.077,314.439,0.200,1525.361
5994000,0.127,21.626,318.896,314.343,0.200,1526.640
5997600,0.519,21.700,318.512,314.067,0.200,1528.027
6001200,0.757,21.755,318.295,313.899,0.200,1529.386
6004800,1.053,21.803,318.033,313.710,0.200,1530.709
6008400,1.640,21.856,317.799,313.554,0.200,1532.003
6012000,2.403,21.917,317.249,313.167,0.200,1533.220
6015600,2.634,21.976,316.842,312.836,0.200,1534.386
6019200,2.610,21.994,316.646,312.660,0.200,1535.531
6022800,1.576,21.933,316.787,312.678,0.200,1536.694
6026400,0.042,21.836,317.823,313.409,0.200,1538.376
6030000,-0.590,21.802,318.350,313.815,0.200,1539.352
6033600,-1.465,21.767,319.063,314.362,0.200,1540.824
6037200,-1.978,21.751,319.689,314.864,0.200,1542.381
6040800,-2.393,21.736,320.043,315.157,0.200,1543.981
6044400,-2.640,21.720,320.456,315.482,0.200,1545.641
6048000,-2.938,21.692,320.588,315.587,0.200,1547.437
6051600,-3.225,21.663,321.002,315.907,0.200,1549.881
6055200,-2.953,21.669,321.086,316.005,0.200,1550.791
6058800,-2.190,21.673,320.716,315.769,0.200,1552.479
6062400,-1.690,21.652,320.327,315.465,0.200,1554.108
6066000,-1.260,21.624,319.950,315.165,0.200,1555.687
6069600,-1.036,21.588,319.668,314.923,0.200,1557.231
6073200,-0.715,21.556,319.442,314.738,0.200,1558.858
6076800,0.146,21.573,319.115,314.526,0.200,1560.225
6080400,2.621,21.701,318.003,313.815,0.200,1561.762
6084000,4.385,21.802,316.700,312.867,0.200,1562.724
6087600,7.480,21.918,315.036,311.680,0.200,1563.678
6091200,8.513,21.945,312.658,309.730,0.200,1564.355
6094800,7.331,21.831,312.311,309.202,0.200,1565.036
6098400,7.201,21.786,312.626,309.432,0.200,1565.777
6102000,7.645,21.793,312.393,309.297,0.200,1566.831
6105600,7.665,21.787,312.326,309.237,0.200,1567.200
6109200,7.614,21.765,312.281,309.185,0.200,1567.902
6112800,7.684,21.744,312.294,309.195,0.200,1568.790
6116400,8.174,21.751,312.171,309.136,0.200,1569.304
6120000,8.662,21.750,311.706,308.785,0.200,1569.947
6123600,8.943,21.735,311.387,308.517,0.200,1570.563
6127200,9.060,21.716,311.120,308.285,0.200,1571.156
6130800,9.060,21.700,311.013,308.180,0.200,1571.743
6134400,9.138,21.694,310.965,308.139,0.200,1572.329
6138000,9.337,21.694,310.834,308.049,0.200,1572.902
6141600,9.101,21.679,310.762,307.960,0.200,1573.467
6145200,8.598,21.663,311.064,308.155,0.200,1574.067
6148800,8.705,21.679,311.270,308.358,0.200,1574.688
6152400,8.938,21.693,311.187,308.323,0.200,1575.295
6156000,8.807,21.684,311.147,308.268,0.200,1576.191
6159600,8.760,21.681,311.182,308.291,0.200,1576.499
6163200,8.762,21.687,311.219,308.327,0.200,1577.287
6166800,8.906,21.706,311.211,308.335,0.200,1577.718
6170400,9.412,21.758,310.967,308.192,0.200,1578.301
6174000,9.518,21.818,310.630,307.924,0.200,1578.847
6177600,9.652,21.871,310.606,307.906,0.200,1579.396
6181200,10.502,21.957,308.554,307.553,0.163,1580.231
6184800,10.769,21.901,306.965,306.965,0.125,1580.337
6188400,11.072,21.176,299.609,299.609,0.125,1580.337
6192000,10.924,20.602,296.581,296.581,0.125,1580.337
6195600,10.201,20.067,299.653,295.649,0.175,1580.399
6199200,9.249,20.905,310.232,306.213,0.200,1581.153
6202800,8.910,21.187,310.460,307.515,0.200,1581.488
6206400,8.410,21.424,311.026,308.039,0.200,1582.107
6210000,8.015,21.554,311.518,308.470,0.200,1582.762
6213600,7.910,21.638,311.812,308.753,0.200,1583.436
6217200,7.740,21.685,311.985,308.908,0.200,1584.120
6220800,7.200,21.699,312.243,309.087,0.200,1584.827
6224400,6.904,21.714,312.679,309.437,0.200,1585.580
6228000,6.824,21.724,312.825,309.578,0.200,1586.341
6231600,6.466,21.724,313.041,309.733,0.200,1587.123
6235200,5.968,21.724,313.353,309.963,0.200,1587.938
6238800,5.946,21.734,313.734,310.283,0.200,1588.794
6242400,5.566,21.723,313.948,310.459,0.200,1590.181
6246000,5.661,21.727,314.104,310.599,0.200,1590.527
6249600,7.593,21.860,313.307,310.144,0.200,1591.592
6253200,8.767,21.955,310.114,309.006,0.163,1592.421
6256800,9.159,21.785,306.718,306.718,0.125,1592.535
6260400,10.534,20.817,298.106,298.106,0.125,1592.535
6264000,11.275,20.574,296.505,296.505,0.125,1592.535
6267600,12.753,20.455,295.086,295.086,0.125,1592.535
6271200,13.364,20.555,294.447,294.447,0.125,1592.535
6274800,13.857,20.692,294.178,294.178,0.125,1592.535
6278400,14.306,20.781,294.079,294.079,0.125,1592.535
6282000,13.615,20.769,294.030,294.030,0.125,1592.535
6285600,11.212,20.446,293.912,293.912,0.125,1592.535
6289200,9.319,20.065,297.858,294.515,0.168,1592.588
6292800,9.437,20.572,309.775,302.921,0.200,1593.031
6296400,9.015,21.366,310.346,307.447,0.200,1593.689
6300000,7.733,21.621,311.201,308.156,0.200,1594.320
6303600,7.697,21.805,312.076,308.953,0.200,1595.027
6307200,8.378,21.938,311.779,308.854,0.200,1595.678
6310800,8.099,21.974,311.741,308.790,0.200,1596.321
6314400,7.881,21.966,309.809,308.688,0.170,1597.051
6318000,7.841,21.199,301.595,301.595,0.125,1597.074
6321600,8.104,20.087,300.561,296.759,0.175,1597.142
6325200,8.207,20.122,305.602,298.864,0.200,1597.309
6328800,8.459,21.315,311.684,308.592,0.200,1598.557
6332400,8.787,21.518,311.559,308.599,0.200,1599.040
6336000,9.621,21.661,311.154,308.367,0.200,1599.519
6339600,11.896,21.953,309.324,307.886,0.170,1600.269
6343200,13.554,21.734,303.210,303.210,0.125,1600.327
6346800,15.738,21.475,298.922,298.922,0.125,1600.327
6350400,16.738,21.388,296.662,296.662,0.125,1600.327
6354000,17.078,21.402,295.650,295.650,0.125,1600.327
6357600,17.200,21.435,295.104,295.104,0.125,1600.327
6361200,17.215,21.408,294.939,294.939,0.125,1600.327
6364800,17.167,21.323,294.775,294.775,0.125,1600.327
6368400,16.410,21.196,294.635,294.635,0.125,1600.327
6372000,15.164,20.941,294.426,294.426,0.125,1600.327
6375600,14.416,20.802,294.318,294.318,0.125,1600.327
6379200,9.627,20.237,295.720,293.950,0.125,1600.327
6382800,7.825,20.031,299.585,294.888,0.200,1600.407
6386400,7.306,21.055,311.370,308.592,0.200,1601.278
6390000,6.412,21.518,312.314,309.002,0.200,1602.014
6393600,5.285,21.737,313.369,309.881,0.200,1602.852
6397200,4.877,21.884,314.161,310.592,0.200,1603.758
6400800,5.395,21.963,311.951,310.636,0.163,1604.681
6404400,4.868,20.467,300.820,299.255,0.125,1604.683
6408000,4.309,19.971,302.938,298.088,0.200,1604.827
6411600,3.265,21.003,315.547,311.129,0.200,1606.192
6415200,2.972,21.475,316.088,312.044,0.200,1607.666
6418800,3.619,21.608,316.155,312.200,0.200,1608.248
6422400,7.608,21.919,312.702,310.990,0.170,1609.476
6426000,10.210,21.746,306.069,306.069,0.125,1609.648
6429600,14.182,21.384,299.398,299.398,0.125,1609.648
6433200,16.372,21.351,296.816,296.816,0.125,1609.648
6436800,17.594,21.475,295.729,295.729,0.125,1609.648
6440400,18.404,21.668,295.303,295.303,0.125,1609.648
6444000,19.653,22.012,295.172,295.172,0.125,1609.648
6447600,20.414,22.244,295.247,295.247,0.125,1609.648
6451200,20.487,22.491,295.457,295.457,0.125,1609.648
6454800,18.026,22.525,295.666,295.666,0.125,1609.648
6458400,15.207,22.218,295.610,295.610,0.125,1609.648
6462000,13.174,21.917,295.494,295.494,0.125,1609.648
6465600,11.804,21.575,295.275,295.275,0.125,1609.648
6469200,9.839,21.171,294.957,294.957,0.125,1609.648
6472800,7.951,20.717,294.575,294.575,0.125,1609.648
6476400,6.093,20.079,296.578,293.941,0.162,1609.666
6480000,5.826,20.067,300.761,296.341,0.200,1609.804
6483600,4.960,21.402,313.609,310.355,0.200,1610.994
6487200,4.003,21.935,312.240,310.850,0.162,1612.260
6490800,3.090,21.340,304.356,304.356,0.125,1612.361
6494400,2.642,20.037,301.855,298.050,0.175,1612.481
6498000,2.623,20.248,310.018,303.550,0.200,1612.944
6501600,2.106,21.516,316.685,312.524,0.200,1614.896
6505200,3.444,21.859,315.520,312.675,0.185,1616.079
6508800,5.618,21.867,310.968,310.968,0.125,1616.567
6512400,10.183,21.229,301.171,301.171,0.125,1616.567
6516000,14.880,21.088,297.365,297.365,0.125,1616.567
6519600,18.917,21.328,295.893,295.893,0.125,1616.567
6523200,22.259,22.063,295.264,295.264,0.125,1616.567
6526800,22.680,22.261,295.307,295.307,0.125,1616.567
6530400,23.160,22.493,295.412,295.412,0.125,1616.567
6534000,23.841,22.869,295.728,295.728,0.125,1616.567
6537600,23.255,23.185,296.111,296.111,0.125,1616.567
6541200,20.736,23.195,296.333,296.333,0.125,1616.567
6544800,17.281,22.920,296.291,296.291,0.125,1616.567
6548400,15.040,22.649,296.204,296.204,0.125,1616.567
6552000,13.461,22.134,295.829,295.829,0.125,1616.567
6555600,12.862,21.937,295.653,295.653,0.125,1616.567
6559200,11.123,21.577,295.334,295.334,0.125,1616.567
6562800,9.743,21.198,294.987,294.987,0.125,1616.567
6566400,8.744,20.847,294.636,294.636,0.125,1616.567
6570000,7.717,20.492,294.282,294.282,0.125,1616.567
6573600,6.855,20.064,298.340,294.668,0.175,1616.631
6577200,6.719,20.351,306.072,299.422,0.200,1616.943
6580800,6.726,21.865,311.368,309.699,0.175,1618.491
6584400,6.726,21.943,309.233,309.233,0.125,1618.739
6588000,6.157,20.809,299.169,299.169,0.125,1618.739
6591600,6.676,20.375,296.942,296.942,0.125,1618.739
6595200,10.823,20.232,302.316,297.426,0.181,1618.881
6598800,15.598,21.783,310.077,308.447,0.175,1619.541
6602400,17.400,22.080,304.694,304.694,0.125,1619.615
6606000,18.686,22.075,299.252,299.252,0.125,1619.615
6609600,20.395,22.181,297.253,297.253,0.125,1619.615
6613200,21.760,22.412,296.420,296.420,0.125,1619.615
6616800,23.072,22.908,296.089,296.089,0.125,1619.615
6620400,23.074,23.015,296.102,296.102,0.125,1619.615
6624000,22.035,23.115,296.201,296.201,0.125,1619.615
6627600,21.175,23.084,296.234,296.234,0.125,1619.615
6631200,19.449,22.881,296.190,296.190,0.125,1619.615
6634800,18.703,22.744,296.130,296.130,0.125,1619.615
6638400,18.062,22.564,296.003,296.003,0.125,1619.615
6642000,17.430,22.391,295.854,295.854,0.125,1619.615
6645600,16.566,22.207,295.693,295.693,0.125,1619.615
6649200,15.635,22.003,295.515,295.515,0.125,1619.615
6652800,14.929,21.804,295.331,295.331,0.125,1619.615
6656400,14.110,21.593,295.135,295.135,0.125,1619.615
6660000,13.210,21.367,294.929,294.929,0.125,1619.615
6663600,12.471,21.135,294.712,294.712,0.125,1619.615
6667200,12.446,20.937,294.496,294.496,0.125,1619.615
6670800,12.179,20.756,294.294,294.294,0.125,1619.615
6674400,11.357,20.439,293.982,293.982,0.125,1619.615
6678000,11.476,20.360,293.893,293.893,0.125,1619.615
6681600,12.325,20.289,293.724,293.724,0.125,1619.615
6685200,12.832,20.325,293.630,293.630,0.125,1619.615
6688800,13.217,20.340,293.579,293.579,0.125,1619.615
6692400,14.190,20.409,293.560,293.560,0.125,1619.615
6696000,15.047,20.546,293.612,293.612,0.125,1619.615
6699600,15.043,20.696,293.734,293.734,0.125,1619.615
6703200,15.248,20.784,293.850,293.850,0.125,1619.615
6706800,15.433,20.792,293.938,293.938,0.125,1619.615
6710400,15.360,20.787,293.940,293.940,0.125,1619.615
6714000,14.760,20.724,293.930,293.930,0.125,1619.615
6717600,13.985,20.534,293.853,293.853,0.125,1619.615
6721200,13.844,20.463,293.812,293.812,0.125,1619.615
6724800,13.617,20.331,293.711,293.711,0.125,1619.615
6728400,12.352,20.059,296.809,293.502,0.150,1619.617
6732000,11.938,20.099,299.852,294.851,0.200,1619.694
6735600,11.404,21.094,309.167,306.335,0.200,1620.289
6739200,11.792,21.883,309.291,307.864,0.175,1621.096
6742800,11.882,21.958,307.684,307.684,0.125,1621.256
6746400,11.745,21.315,300.452,300.452,0.125,1621.256
6750000,11.879,20.724,296.975,296.975,0.125,1621.256
6753600,12.263,20.323,295.318,295.318,0.125,1621.256
6757200,11.925,20.064,299.564,295.368,0.175,1621.313
6760800,11.913,21.271,309.970,307.024,0.200,1622.135
6764400,12.594,21.765,310.677,308.138,0.200,1622.577
6768000,13.018,21.976,308.340,308.340,0.125,1622.816
6771600,13.193,21.374,300.726,300.726,0.125,1622.816
6775200,13.503,20.844,297.165,297.165,0.125,1622.816
6778800,14.185,20.541,295.496,295.496,0.125,1622.816
6782400,14.341,20.381,294.631,294.631,0.125,1622.816
6786000,14.260,20.265,294.125,294.125,0.125,1622.816
6789600,14.460,20.202,293.812,293.812,0.125,1622.816
6793200,14.801,20.147,293.616,293.616,0.125,1622.816
6796800,15.175,20.105,293.487,293.487,0.125,1622.816
6800400,15.309,20.104,299.170,294.526,0.177,1622.865
6804000,15.111,20.724,307.107,301.806,0.200,1623.126
6807600,14.625,21.802,309.829,308.184,0.175,1623.659
6811200,14.456,21.947,308.192,308.192,0.125,1623.783
6814800,14.106,21.333,300.204,300.204,0.125,1623.783
6818400,13.710,20.785,296.972,296.972,0.125,1623.783
6822000,13.305,20.362,295.342,295.342,0.125,1623.783
6825600,12.864,20.081,300.097,295.488,0.175,1623.838
6829200,12.816,20.910,309.053,305.929,0.200,1624.299
6832800,12.232,21.658,311.165,308.176,0.200,1624.884
6836400,11.845,21.853,311.305,308.444,0.200,1625.212
6840000,11.485,21.970,309.246,308.190,0.163,1625.739
6843600,11.168,21.229,300.929,300.929,0.125,1625.746
6847200,10.329,20.123,298.172,295.709,0.155,1625.762
6850800,9.437,20.046,301.799,297.055,0.200,1625.872
6854400,8.609,20.955,310.564,307.583,0.200,1626.746
6858000,8.789,21.254,311.004,308.023,0.200,1627.266
6861600,9.810,21.495,310.845,308.067,0.200,1627.860
6865200,11.794,21.913,309.827,308.024,0.181,1628.701
6868800,12.032,21.944,307.525,307.525,0.125,1628.830
6872400,11.337,21.390,300.251,300.251,0.125,1628.830
6876000,12.076,20.917,296.992,296.992,0.125,1628.830
6879600,13.254,20.718,295.480,295.480,0.125,1628.830
6883200,13.161,20.591,294.705,294.705,0.125,1628.830
6886800,13.130,20.433,294.258,294.258,0.125,1628.830
6890400,10.604,20.072,297.890,294.531,0.172,1628.881
6894000,9.036,20.429,306.972,301.698,0.200,1629.244
6897600,8.415,21.090,310.387,307.252,0.200,1629.840
6901200,8.740,21.464,311.029,308.082,0.200,1630.471
6904800,8.734,21.650,311.120,308.228,0.200,1631.080
6908400,8.088,21.720,311.401,308.419,0.200,1631.708
6912000,7.614,21.766,311.882,308.804,0.200,1632.385
6915600,7.562,21.813,312.169,309.076,0.200,1633.085
6919200,7.510,21.841,312.283,309.187,0.200,1633.789
6922800,7.529,21.860,312.360,309.259,0.200,1634.500
6926400,7.460,21.864,312.361,309.259,0.200,1635.207
6930000,7.260,21.861,312.467,309.330,0.200,1635.926
6933600,6.935,21.857,312.703,309.504,0.200,1636.915
6937200,7.151,21.870,312.781,309.604,0.200,1637.673
6940800,7.294,21.883,312.696,309.554,0.200,1638.156
6944400,8.486,21.960,310.242,309.112,0.163,1639.044
6948000,9.021,21.453,302.752,302.752,0.125,1639.100
6951600,9.849,20.899,298.180,298.180,0.125,1639.100
6955200,10.824,20.579,295.923,295.923,0.125,1639.100
6958800,10.324,20.408,294.827,294.827,0.125,1639.100
6962400,9.375,20.221,294.209,294.209,0.125,1639.100
6966000,10.654,20.124,293.819,293.819,0.125,1639.100
6969600,11.089,20.211,293.626,293.626,0.125,1639.100
6973200,9.371,20.063,296.203,293.461,0.150,1639.105
6976800,8.483,20.238,302.699,297.560,0.200,1639.349
6980400,7.604,21.217,311.370,308.424,0.200,1640.181
6984000,6.904,21.556,312.072,308.844,0.200,1640.757
6987600,6.100,21.779,312.884,309.543,0.200,1641.542
6991200,5.321,21.903,313.584,310.131,0.200,1642.383
6994800,4.480,21.954,311.957,310.606,0.164,1643.545
6998400,5.027,21.312,304.048,304.048,0.125,1643.629
7002000,5.718,20.041,301.105,297.534,0.181,1643.722
7005600,5.535,20.261,309.627,303.015,0.200,1644.113
7009200,5.457,21.233,314.191,310.476,0.200,1645.261
7012800,5.541,21.537,314.143,310.592,0.200,1646.168
7016400,5.287,21.672,314.188,310.638,0.200,1647.067
7020000,4.513,21.740,314.581,310.919,0.200,1648.298
7023600,4.708,21.797,314.850,311.191,0.200,1649.331
7027200,5.217,21.844,314.777,311.198,0.200,1649.919
7030800,6.335,21.949,311.669,310.397,0.163,1651.229
7034400,6.748,21.695,307.113,307.113,0.125,1651.369
7038000,7.771,20.726,298.947,298.947,0.125,1651.369
7041600,8.883,20.336,296.384,296.384,0.125,1651.369
7045200,8.660,20.063,298.193,294.935,0.170,1651.409
7048800,8.688,20.403,306.546,299.901,0.200,1651.696
7052400,9.344,21.649,311.012,308.191,0.200,1652.665
7056000,9.378,21.960,308.845,307.828,0.163,1653.136
7059600,8.681,21.272,300.456,300.456,0.125,1653.174
7063200,7.639,20.505,296.816,296.816,0.125,1653.174
7066800,6.501,20.020,299.406,295.944,0.179,1653.243
7070400,5.727,20.804,313.703,307.944,0.200,1654.085
7074000,6.073,21.437,313.659,310.166,0.200,1654.988
7077600,5.984,21.693,313.519,310.118,0.200,1655.818
7081200,4.535,21.769,314.062,310.460,0.200,1656.702
7084800,4.311,21.852,314.938,311.205,0.200,1657.691
7088400,5.322,21.944,314.689,311.159,0.200,1658.632
7092000,5.064,21.936,314.462,310.931,0.200,1659.537
7095600,4.617,21.921,314.668,311.051,0.200,1660.473
7099200,4.055,21.913,314.939,311.243,0.200,1661.441
7102800,3.542,21.907,315.420,311.609,0.200,1662.466
7106400,3.032,21.905,315.881,311.971,0.200,1663.866
7110000,3.592,21.933,316.007,312.150,0.200,1664.677
7113600,4.866,21.958,312.889,311.519,0.164,1665.746
7117200,5.995,21.090,302.731,302.731,0.125,1665.781
7120800,8.103,20.089,300.076,296.809,0.168,1665.837
7124400,8.642,20.190,305.482,298.717,0.200,1665.992
7128000,9.245,21.514,311.391,308.538,0.200,1666.900
7131600,9.350,21.971,309.522,308.141,0.170,1667.562
7135200,9.302,21.454,301.578,301.578,0.125,1667.587
7138800,9.160,20.823,297.481,297.481,0.125,1667.587
7142400,8.885,20.094,297.768,294.831,0.162,1667.604
7146000,8.621,20.080,301.036,296.374,0.200,1667.713
7149600,7.763,21.287,311.543,308.623,0.200,1668.840
7153200,7.169,21.515,311.968,308.779,0.200,1669.299
7156800,6.551,21.689,312.643,309.356,0.200,1670.014
7160400,6.125,21.801,313.149,309.803,0.200,1670.813
7164000,5.317,21.851,313.638,310.181,0.200,1671.654
7167600,4.589,21.882,314.363,310.749,0.200,1672.573
7171200,3.580,21.907,315.068,311.312,0.200,1673.987
7174800,2.704,21.894,315.419,311.543,0.200,1674.558
7178400,2.301,21.917,316.498,312.423,0.200,1675.721
7182000,2.948,21.970,316.383,312.444,0.200,1677.336
7185600,3.033,21.964,316.270,312.359,0.200,1678.465
7189200,2.953,21.944,316.276,312.347,0.200,1679.589
7192800,3.278,21.942,316.274,312.372,0.200,1680.495
7196400,3.786,21.945,316.016,312.199,0.200,1681.313
7200000,4.898,21.904,311.928,310.824,0.155,1682.779
7203600,5.367,21.635,307.208,307.208,0.125,1682.901
7207200,6.697,20.837,299.573,299.573,0.125,1682.901
7210800,7.086,20.428,296.414,296.414,0.125,1682.901
7214400,6.909,20.074,299.032,295.349,0.175,1682.965
7218000,7.104,20.399,306.123,299.449,0.200,1683.263
7221600,6.878,21.920,310.244,309.267,0.155,1684.596
7225200,6.716,21.687,304.939,304.939,0.125,1684.675
7228800,6.279,20.890,298.805,298.805,0.125,1684.675
7232400,5.691,20.039,299.821,296.241,0.175,1684.747
7236000,4.379,21.042,313.442,308.667,0.200,1685.977
7239600,3.351,21.468,314.928,311.017,0.200,1686.737
7243200,2.389,21.673,315.729,311.703,0.200,1687.576
7246800,1.012,21.807,316.709,312.497,0.200,1688.764
7250400,0.414,21.900,317.770,313.383,0.200,1690.079
7254000,0.624,21.944,315.056,313.428,0.166,1692.118
7257600,0.847,21.628,310.457,310.457,0.125,1692.357
7261200,1.790,19.996,303.596,299.833,0.175,1692.505
7264800,1.781,20.309,313.675,307.233,0.200,1693.224
7268400,2.081,21.190,317.308,312.950,0.200,1694.697
7272000,2.458,21.470,316.939,312.788,0.200,1695.910
7275600,2.534,21.587,316.771,312.668,0.200,1697.095
7279200,2.994,21.660,316.542,312.523,0.200,1698.494
7282800,3.550,21.714,316.230,312.313,0.200,1699.496
7286400,4.848,21.933,312.900,311.507,0.162,1700.865
7290000,5.428,21.651,306.826,306.826,0.125,1701.008
7293600,6.329,20.906,299.463,299.463,0.125,1701.008
7297200,7.074,20.487,296.396,296.396,0.125,1701.008
7300800,7.660,20.290,294.965,294.965,0.125,1701.008
7304400,7.840,20.167,294.229,294.229,0.125,1701.008
7308000,7.093,20.063,298.309,294.619,0.175,1701.071
7311600,7.356,20.776,310.567,303.844,0.200,1701.622
7315200,6.634,21.944,310.283,309.092,0.163,1702.665
7318800,6.491,21.503,302.861,302.861,0.125,1702.723
7322400,4.857,20.256,297.577,296.532,0.125,1702.723
7326000,4.678,20.007,301.065,296.647,0.200,1702.839
7329600,3.490,21.325,315.420,311.190,0.200,1704.475
7333200,2.960,21.586,315.534,311.581,0.200,1705.032
7336800,2.160,21.819,316.239,312.184,0.200,1706.169
7340400,1.808,21.946,314.069,312.520,0.163,1707.621
7344000,1.818,20.548,302.693,301.264,0.125,1707.706
7347600,1.867,19.944,303.648,298.990,0.200,1707.881
7351200,1.623,20.796,317.489,311.171,0.200,1709.108
7354800,1.160,21.381,317.451,313.089,0.200,1710.444
7358400,0.760,21.600,317.736,313.352,0.200,1711.757
7362000,0.612,21.718,318.019,313.611,0.200,1713.096
7365600,0.231,21.770,318.162,313.725,0.200,1714.771
7369200,0.987,21.865,318.191,313.844,0.200,1716.251
7372800,1.986,21.949,314.869,313.296,0.163,1717.281
7376400,2.940,20.517,300.512,300.512,0.125,1717.339
7380000,4.469,20.025,301.463,297.975,0.175,1717.416
7383600,5.094,20.948,315.713,309.205,0.200,1718.360
7387200,6.062,21.932,312.075,310.765,0.162,1719.618
7390800,7.045,21.615,304.488,304.488,0.125,1719.701
