ElapsedTime,Text,Tindoor,Tdepart,Tretour,Debit_eau,Conso_energetique_integrale
14050800,15.373,23.528,296.537,296.537,0.125,1865.557
14054400,15.422,23.648,296.685,296.685,0.125,1865.557
14058000,15.297,23.732,296.799,296.799,0.125,1865.557
14061600,14.793,23.784,296.879,296.879,0.125,1865.557
14065200,13.696,23.765,296.915,296.915,0.125,1865.557
14068800,12.212,23.553,296.868,296.868,0.125,1865.557
14072400,11.546,23.410,296.809,296.809,0.125,1865.557
14076000,10.708,23.194,296.665,296.665,0.125,1865.557
14079600,9.093,22.967,296.492,296.492,0.125,1865.557
14083200,7.252,22.693,296.281,296.281,0.125,1865.557
14086800,6.897,22.456,296.051,296.051,0.125,1865.557
14090400,5.934,22.115,295.709,295.709,0.125,1865.557
14094000,5.539,21.995,295.591,295.591,0.125,1865.557
14097600,5.252,21.661,295.240,295.240,0.125,1865.557
14101200,5.644,21.576,295.137,295.137,0.125,1865.557
14104800,7.935,21.506,294.927,294.927,0.125,1865.557
14108400,10.948,21.684,294.844,294.844,0.125,1865.557
14112000,12.862,21.907,294.930,294.930,0.125,1865.557
14115600,13.844,22.061,295.038,295.038,0.125,1865.557
14119200,15.436,22.322,295.261,295.261,0.125,1865.557
14122800,16.507,22.590,295.519,295.519,0.125,1865.557
14126400,16.539,22.832,295.798,295.798,0.125,1865.557
14130000,16.782,22.959,295.958,295.958,0.125,1865.557
14133600,17.704,23.107,296.121,296.121,0.125,1865.557
14137200,18.654,23.266,296.280,296.280,0.125,1865.557
14140800,18.519,23.388,296.426,296.426,0.125,1865.557
14144400,18.110,23.453,296.533,296.533,0.125,1865.557
14148000,17.671,23.438,296.586,296.586,0.125,1865.557
14151600,17.002,23.380,296.580,296.580,0.125,1865.557
14155200,15.607,23.201,296.515,296.515,0.125,1865.557
14158800,15.050,23.101,296.457,296.457,0.125,1865.557
14162400,14.329,22.953,296.348,296.348,0.125,1865.557
14166000,13.896,22.812,296.226,296.226,0.125,1865.557
14169600,14.145,22.696,296.101,296.101,0.125,1865.557
14173200,14.125,22.596,295.986,295.986,0.125,1865.557
14176800,13.712,22.482,295.872,295.872,0.125,1865.557
14180400,12.915,22.357,295.758,295.758,0.125,1865.557
14184000,12.508,22.183,295.593,295.593,0.125,1865.557
14187600,12.737,22.112,295.510,295.510,0.125,1865.557
14191200,13.445,22.026,295.384,295.384,0.125,1865.557
14194800,13.910,22.007,295.317,295.317,0.125,1865.557
14198400,14.638,22.094,295.252,295.252,0.125,1865.557
14202000,14.660,22.101,295.251,295.251,0.125,1865.557
14205600,15.510,22.156,295.269,295.269,0.125,1865.557
14209200,16.810,22.279,295.342,295.342,0.125,1865.557
14212800,18.301,22.550,295.539,295.539,0.125,1865.557
14216400,19.165,22.725,295.680,295.680,0.125,1865.557
14220000,20.009,23.004,295.930,295.930,0.125,1865.557
14223600,18.864,23.195,296.170,296.170,0.125,1865.557
14227200,17.863,23.279,296.341,296.341,0.125,1865.557
14230800,17.485,23.263,296.410,296.410,0.125,1865.557
14234400,17.345,23.257,296.411,296.411,0.125,1865.557
14238000,16.255,23.185,296.398,296.398,0.125,1865.557
14241600,14.782,23.006,296.337,296.337,0.125,1865.557
14245200,14.087,22.863,296.262,296.262,0.125,1865.557
14248800,14.119,22.708,296.135,296.135,0.125,1865.557
14252400,13.573,22.565,296.001,296.001,0.125,1865.557
14256000,13.009,22.405,295.856,295.856,0.125,1865.557
14259600,13.046,22.276,295.713,295.713,0.125,1865.557
14263200,13.241,22.162,295.579,295.579,0.125,1865.557
14266800,13.620,22.035,295.417,295.417,0.125,1865.557
14270400,13.585,21.952,295.320,295.320,0.125,1865.557
14274000,13.542,21.891,295.252,295.252,0.125,1865.557
14277600,13.928,21.817,295.149,295.149,0.125,1865.557
14281200,14.052,21.799,295.088,295.088,0.125,1865.557
14284800,15.229,21.882,295.038,295.038,0.125,1865.557
14288400,16.103,21.968,295.062,295.062,0.125,1865.557
14292000,17.263,22.187,295.202,295.202,0.125,1865.557
14295600,17.907,22.338,295.315,295.315,0.125,1865.557
14299200,16.695,22.541,295.540,295.540,0.125,1865.557
14302800,16.089,22.605,295.656,295.656,0.125,1865.557
14306400,15.938,22.722,295.782,295.782,0.125,1865.557
14310000,15.799,22.762,295.856,295.856,0.125,1865.557
14313600,16.143,22.796,295.915,295.915,0.125,1865.557
14317200,16.984,22.800,295.930,295.930,0.125,1865.557
14320800,16.888,22.816,295.965,295.965,0.125,1865.557
14324400,15.685,22.738,295.951,295.951,0.125,1865.557
14328000,14.624,22.615,295.911,295.911,0.125,1865.557
14331600,14.098,22.474,295.839,295.839,0.125,1865.557
14335200,14.070,22.355,295.746,295.746,0.125,1865.557
14338800,13.849,22.230,295.630,295.630,0.125,1865.557
14342400,13.638,22.054,295.451,295.451,0.125,1865.557
14346000,13.616,21.999,295.392,295.392,0.125,1865.557
14349600,13.457,21.894,295.280,295.280,0.125,1865.557
14353200,13.396,21.793,295.171,295.171,0.125,1865.557
14356800,13.389,21.673,295.037,295.037,0.125,1865.557
14360400,13.460,21.611,294.965,294.965,0.125,1865.557
14364000,14.484,21.609,294.867,294.867,0.125,1865.557
14367600,14.901,21.689,294.843,294.843,0.125,1865.557
14371200,15.239,21.814,294.895,294.895,0.125,1865.557
14374800,16.446,21.969,295.005,295.005,0.125,1865.557
14378400,17.173,22.097,295.098,295.098,0.125,1865.557
14382000,16.334,22.301,295.292,295.292,0.125,1865.557
14385600,16.196,22.501,295.525,295.525,0.125,1865.557
14389200,16.681,22.595,295.624,295.624,0.125,1865.557
14392800,17.472,22.723,295.742,295.742,0.125,1865.557
14396400,18.215,22.903,295.908,295.908,0.125,1865.557
14400000,17.379,23.018,296.093,296.093,0.125,1865.557
14403600,16.918,22.991,296.142,296.142,0.125,1865.557
14407200,16.869,22.929,296.136,296.136,0.125,1865.557
14410800,14.231,22.692,296.052,296.052,0.125,1865.557
14414400,13.432,22.522,295.951,295.951,0.125,1865.557
14418000,13.402,22.405,295.851,295.851,0.125,1865.557
14421600,13.354,22.259,295.706,295.706,0.125,1865.557
14425200,13.474,22.134,295.566,295.566,0.125,1865.557
14428800,13.182,22.007,295.427,295.427,0.125,1865.557
14432400,12.710,21.885,295.305,295.305,0.125,1865.557
14436000,12.210,21.752,295.175,295.175,0.125,1865.557
14439600,11.758,21.618,295.043,295.043,0.125,1865.557
14443200,9.884,21.397,294.859,294.859,0.125,1865.557
14446800,8.858,21.238,294.732,294.732,0.125,1865.557
14450400,11.977,21.198,294.543,294.543,0.125,1865.557
14454000,14.004,21.329,294.489,294.489,0.125,1865.557
14457600,14.622,21.415,294.506,294.506,0.125,1865.557
14461200,15.849,21.618,294.627,294.627,0.125,1865.557
14464800,16.809,21.917,294.895,294.895,0.125,1865.557
14468400,17.245,22.042,295.014,295.014,0.125,1865.557
14472000,18.325,22.277,295.233,295.233,0.125,1865.557
14475600,19.109,22.512,295.464,295.464,0.125,1865.557
14479200,19.626,22.735,295.692,295.692,0.125,1865.557
14482800,19.905,22.944,295.936,295.936,0.125,1865.557
14486400,19.330,23.025,296.066,296.066,0.125,1865.557
14490000,19.000,23.062,296.158,296.158,0.125,1865.557
14493600,18.824,23.043,296.193,296.193,0.125,1865.557
14497200,18.557,23.020,296.191,296.191,0.125,1865.557
14500800,16.376,22.864,296.152,296.152,0.125,1865.557
14504400,14.600,22.712,296.093,296.093,0.125,1865.557
14508000,12.385,22.474,295.955,295.955,0.125,1865.557
14511600,11.708,22.260,295.777,295.777,0.125,1865.557
14515200,11.216,22.035,295.556,295.556,0.125,1865.557
14518800,10.826,21.884,295.404,295.404,0.125,1865.557
14522400,10.693,21.714,295.220,295.220,0.125,1865.557
14526000,11.060,21.574,295.050,295.050,0.125,1865.557
14529600,11.361,21.417,294.855,294.855,0.125,1865.557
14533200,11.810,21.333,294.741,294.741,0.125,1865.557
14536800,12.849,21.303,294.652,294.652,0.125,1865.557
14540400,15.442,21.426,294.583,294.583,0.125,1865.557
14544000,17.064,21.567,294.623,294.623,0.125,1865.557
14547600,19.360,21.902,294.848,294.848,0.125,1865.557
14551200,19.717,22.100,295.019,295.019,0.125,1865.557
14554800,20.278,22.388,295.295,295.295,0.125,1865.557
14558400,21.508,22.673,295.578,295.578,0.125,1865.557
14562000,22.911,23.066,295.968,295.968,0.125,1865.557
14565600,22.639,23.239,296.153,296.153,0.125,1865.557
14569200,21.894,23.436,296.400,296.400,0.125,1865.557
14572800,22.086,23.596,296.622,296.622,0.125,1865.557
14576400,22.207,23.668,296.720,296.720,0.125,1865.557
14580000,21.983,23.749,296.822,296.822,0.125,1865.557
14583600,20.635,23.784,296.929,296.929,0.125,1865.557
14587200,18.764,23.688,296.921,296.921,0.125,1865.557
14590800,16.503,23.483,296.861,296.861,0.125,1865.557
14594400,14.794,23.257,296.729,296.729,0.125,1865.557
14598000,13.758,23.032,296.552,296.552,0.125,1865.557
14601600,13.008,22.830,296.362,296.362,0.125,1865.557
14605200,12.495,22.631,296.166,296.166,0.125,1865.557
14608800,12.332,22.458,295.976,295.976,0.125,1865.557
14612400,11.833,22.288,295.795,295.795,0.125,1865.557
14616000,11.349,22.043,295.536,295.536,0.125,1865.557
14619600,11.811,21.974,295.445,295.445,0.125,1865.557
14623200,14.606,21.981,295.278,295.278,0.125,1865.557
14626800,16.309,22.097,295.251,295.251,0.125,1865.557
14630400,18.410,22.311,295.323,295.323,0.125,1865.557
14634000,21.999,22.743,295.645,295.645,0.125,1865.557
14637600,23.538,22.974,295.836,295.836,0.125,1865.557
14641200,24.620,23.424,296.269,296.269,0.125,1865.557
14644800,25.110,23.682,296.541,296.541,0.125,1865.557
14648400,25.810,23.990,296.868,296.868,0.125,1865.557
14652000,26.329,24.295,297.181,297.181,0.125,1865.557
14655600,26.413,24.568,297.476,297.476,0.125,1865.557
14659200,26.727,24.796,297.737,297.737,0.125,1865.557
14662800,26.412,24.960,297.953,297.953,0.125,1865.557
14666400,25.607,25.039,298.111,298.111,0.125,1865.557
14670000,23.922,25.003,298.156,298.156,0.125,1865.557
14673600,21.312,24.839,298.124,298.124,0.125,1865.557
14677200,19.981,24.665,298.045,298.045,0.125,1865.557
14680800,18.767,24.506,297.938,297.938,0.125,1865.557
14684400,17.606,24.314,297.787,297.787,0.125,1865.557
14688000,16.704,24.135,297.624,297.624,0.125,1865.557
14691600,15.662,23.947,297.450,297.450,0.125,1865.557
14695200,14.960,23.765,297.272,297.272,0.125,1865.557
14698800,14.360,23.590,297.094,297.094,0.125,1865.557
14702400,13.580,23.362,296.862,296.862,0.125,1865.557
14706000,13.510,23.249,296.738,296.738,0.125,1865.557
14709600,16.464,23.242,296.584,296.584,0.125,1865.557
14713200,18.989,23.397,296.548,296.548,0.125,1865.557
14716800,22.333,23.768,296.720,296.720,0.125,1865.557
14720400,24.826,24.196,297.064,297.064,0.125,1865.557
14724000,25.814,24.407,297.247,297.247,0.125,1865.557
14727600,27.239,24.796,297.619,297.619,0.125,1865.557
14731200,28.420,25.160,297.995,297.995,0.125,1865.557
14734800,29.477,25.497,298.350,298.350,0.125,1865.557
14738400,30.308,25.844,298.696,298.696,0.125,1865.557
14742000,30.375,26.157,299.032,299.032,0.125,1865.557
14745600,30.410,26.408,299.325,299.325,0.125,1865.557
14749200,30.454,26.608,299.568,299.568,0.125,1865.557
14752800,29.400,26.748,299.761,299.761,0.125,1865.557
14756400,26.456,26.748,299.896,299.896,0.125,1865.557
14760000,24.606,26.624,299.880,299.880,0.125,1865.557
14763600,23.402,26.450,299.811,299.811,0.125,1865.557
14767200,21.551,26.291,299.721,299.721,0.125,1865.557
14770800,19.787,26.068,299.565,299.565,0.125,1865.557
14774400,18.956,25.870,299.386,299.386,0.125,1865.557
14778000,18.219,25.681,299.200,299.200,0.125,1865.557
14781600,17.375,25.495,299.014,299.014,0.125,1865.557
14785200,16.399,25.302,298.826,298.826,0.125,1865.557
14788800,16.244,25.039,298.540,298.540,0.125,1865.557
14792400,17.353,24.993,298.457,298.457,0.125,1865.557
14796000,21.822,25.159,298.329,298.329,0.125,1865.557
14799600,22.763,25.271,298.346,298.346,0.125,1865.557
14803200,24.923,25.628,298.568,298.568,0.125,1865.557
14806800,26.160,25.858,298.753,298.753,0.125,1865.557
14810400,27.766,26.227,299.078,299.078,0.125,1865.557
14814000,29.069,26.597,299.435,299.435,0.125,1865.557
14817600,30.280,26.946,299.795,299.795,0.125,1865.557
14821200,30.997,27.261,300.132,300.132,0.125,1865.557
14824800,31.418,27.575,300.453,300.453,0.125,1865.557
14828400,31.880,27.871,300.762,300.762,0.125,1865.557
14832000,31.960,28.119,301.044,301.044,0.125,1865.557
14835600,31.760,28.301,301.276,301.276,0.125,1865.557
14839200,31.162,28.436,301.456,301.456,0.125,1865.557
14842800,28.362,28.424,301.571,301.571,0.125,1865.557
14846400,27.144,28.273,301.541,301.541,0.125,1865.557
14850000,27.230,28.202,301.505,301.505,0.125,1865.557
14853600,27.171,28.117,301.433,301.433,0.125,1865.557
14857200,26.416,28.024,301.355,301.355,0.125,1865.557
14860800,25.687,27.926,301.269,301.269,0.125,1865.557
14864400,23.749,27.765,301.145,301.145,0.125,1865.557
14868000,21.605,27.618,301.052,301.052,0.125,1865.557
14871600,19.395,27.405,300.904,300.904,0.125,1865.557
14875200,17.048,27.043,300.604,300.604,0.125,1865.557
14878800,16.679,26.936,300.503,300.503,0.125,1865.557
14882400,17.083,26.786,300.281,300.281,0.125,1865.557
14886000,17.798,26.805,300.163,300.163,0.125,1865.557
14889600,18.979,26.955,300.109,300.109,0.125,1865.557
14893200,19.846,27.083,300.152,300.152,0.125,1865.557
14896800,21.109,27.298,300.296,300.296,0.125,1865.557
14900400,21.839,27.511,300.490,300.490,0.125,1865.557
14904000,22.782,27.706,300.697,300.697,0.125,1865.557
14907600,23.033,27.909,300.911,300.911,0.125,1865.557
14911200,23.417,28.026,301.030,301.030,0.125,1865.557
14914800,23.162,28.191,301.214,301.214,0.125,1865.557
14918400,22.810,28.273,301.328,301.328,0.125,1865.557
14922000,22.910,28.327,301.418,301.418,0.125,1865.557
14925600,22.060,28.325,301.473,301.473,0.125,1865.557
14929200,21.084,28.240,301.460,301.460,0.125,1865.557
14932800,19.718,28.101,301.423,301.423,0.125,1865.557
14936400,17.887,27.900,301.339,301.339,0.125,1865.557
14940000,16.310,27.658,301.184,301.184,0.125,1865.557
14943600,14.797,27.402,300.979,300.979,0.125,1865.557
14947200,13.499,27.135,300.745,300.745,0.125,1865.557
14950800,12.509,26.879,300.501,300.501,0.125,1865.557
14954400,12.164,26.637,300.253,300.253,0.125,1865.557
14958000,12.539,26.443,300.021,300.021,0.125,1865.557
14961600,13.064,26.225,299.752,299.752,0.125,1865.557
14965200,13.752,26.088,299.562,299.562,0.125,1865.557
14968800,14.303,26.032,299.472,299.472,0.125,1865.557
14972400,16.183,26.033,299.360,299.360,0.125,1865.557
14976000,18.665,26.180,299.323,299.323,0.125,1865.557
14979600,20.331,26.378,299.400,299.400,0.125,1865.557
14983200,20.962,26.641,299.597,299.597,0.125,1865.557
14986800,21.705,26.896,299.834,299.834,0.125,1865.557
14990400,22.255,27.142,300.083,300.083,0.125,1865.557
14994000,22.982,27.364,300.317,300.317,0.125,1865.557
14997600,24.084,27.675,300.628,300.628,0.125,1865.557
15001200,24.199,27.813,300.776,300.776,0.125,1865.557
15004800,24.015,27.972,300.973,300.973,0.125,1865.557
15008400,23.899,28.074,301.118,301.118,0.125,1865.557
15012000,23.176,28.154,301.242,301.242,0.125,1865.557
15015600,21.957,28.142,301.289,301.289,0.125,1865.557
15019200,21.393,28.040,301.276,301.276,0.125,1865.557
15022800,20.937,27.892,301.223,301.223,0.125,1865.557
15026400,20.554,27.763,301.141,301.141,0.125,1865.557
15030000,20.148,27.627,301.028,301.028,0.125,1865.557
15033600,18.784,27.468,300.901,300.901,0.125,1865.557
15037200,17.003,27.271,300.751,300.751,0.125,1865.557
15040800,15.377,27.051,300.574,300.574,0.125,1865.557
15044400,14.062,26.820,300.374,300.374,0.125,1865.557
15048000,13.148,26.526,300.092,300.092,0.125,1865.557
15051600,13.783,26.405,299.946,299.946,0.125,1865.557
15055200,16.685,26.382,299.777,299.777,0.125,1865.557
15058800,18.905,26.566,299.720,299.720,0.125,1865.557
15062400,19.940,26.750,299.786,299.786,0.125,1865.557
15066000,21.260,26.982,299.958,299.958,0.125,1865.557
15069600,22.830,27.300,300.228,300.228,0.125,1865.557
15073200,23.733,27.554,300.467,300.467,0.125,1865.557
15076800,24.600,27.813,300.736,300.736,0.125,1865.557
15080400,25.082,28.048,300.990,300.990,0.125,1865.557
15084000,25.164,28.258,301.219,301.219,0.125,1865.557
15087600,25.485,28.448,301.427,301.427,0.125,1865.557
15091200,25.422,28.603,301.612,301.612,0.125,1865.557
15094800,25.440,28.701,301.750,301.750,0.125,1865.557
15098400,25.681,28.763,301.846,301.846,0.125,1865.557
15102000,23.398,28.772,301.921,301.921,0.125,1865.557
15105600,22.152,28.673,301.911,301.911,0.125,1865.557
15109200,20.261,28.466,301.846,301.846,0.125,1865.557
15112800,19.340,28.286,301.743,301.743,0.125,1865.557
15116400,18.660,28.090,301.582,301.582,0.125,1865.557
15120000,17.660,27.887,301.404,301.404,0.125,1865.557
15123600,16.297,27.673,301.213,301.213,0.125,1865.557
15127200,15.327,27.446,301.006,301.006,0.125,1865.557
15130800,14.863,27.246,300.799,300.799,0.125,1865.557
15134400,14.292,26.983,300.527,300.527,0.125,1865.557
15138000,15.001,26.876,300.387,300.387,0.125,1865.557
15141600,17.420,26.855,300.227,300.227,0.125,1865.557
15145200,20.253,27.024,300.177,300.177,0.125,1865.557
15148800,22.924,27.276,300.270,300.270,0.125,1865.557
15152400,25.235,27.664,300.564,300.564,0.125,1865.557
15156000,26.140,27.927,300.803,300.803,0.125,1865.557
15159600,27.121,28.256,301.127,301.127,0.125,1865.557
15163200,24.155,28.522,301.503,301.503,0.125,1865.557
15166800,20.085,28.541,301.672,301.672,0.125,1865.557
15170400,19.510,28.527,301.681,301.681,0.125,1865.557
15174000,18.409,28.316,301.637,301.637,0.125,1865.557
15177600,19.304,28.193,301.548,301.548,0.125,1865.557
15181200,19.858,28.128,301.458,301.458,0.125,1865.557
15184800,20.396,28.116,301.391,301.391,0.125,1865.557
15188400,20.103,28.055,301.339,301.339,0.125,1865.557
15192000,19.440,27.879,301.237,301.237,0.125,1865.557
15195600,18.960,27.772,301.162,301.162,0.125,1865.557
15199200,18.211,27.618,301.039,301.039,0.125,1865.557
15202800,17.465,27.462,300.903,300.903,0.125,1865.557
15206400,16.743,27.300,300.757,300.757,0.125,1865.557
15210000,16.703,27.153,300.606,300.606,0.125,1865.557
15213600,16.706,27.027,300.464,300.464,0.125,1865.557
15217200,16.510,26.897,300.327,300.327,0.125,1865.557
15220800,16.230,26.731,300.152,300.152,0.125,1865.557
15224400,16.386,26.621,300.026,300.026,0.125,1865.557
15228000,16.863,26.572,299.948,299.948,0.125,1865.557
15231600,17.949,26.571,299.864,299.864,0.125,1865.557
15235200,20.049,26.688,299.833,299.833,0.125,1865.557
15238800,21.724,26.902,299.920,299.920,0.125,1865.557
15242400,21.465,27.113,300.107,300.107,0.125,1865.557
15246000,21.546,27.250,300.265,300.265,0.125,1865.557
15249600,21.882,27.343,300.400,300.400,0.125,1865.557
15253200,22.862,27.406,300.489,300.489,0.125,1865.557
15256800,24.114,27.638,300.654,300.654,0.125,1865.557
15260400,24.120,27.805,300.809,300.809,0.125,1865.557
15264000,23.801,27.881,300.911,300.911,0.125,1865.557
15267600,23.156,27.927,301.034,301.034,0.125,1865.557
15271200,22.778,27.913,301.061,301.061,0.125,1865.557
15274800,22.471,27.883,301.060,301.060,0.125,1865.557
15278400,21.547,27.731,301.011,301.011,0.125,1865.557
15282000,20.354,27.643,300.976,300.976,0.125,1865.557
15285600,18.268,27.433,300.862,300.862,0.125,1865.557
15289200,17.583,27.251,300.716,300.716,0.125,1865.557
15292800,17.842,27.102,300.560,300.560,0.125,1865.557
15296400,17.998,26.984,300.418,300.418,0.125,1865.557
15300000,18.056,26.863,300.283,300.283,0.125,1865.557
15303600,18.404,26.772,300.163,300.163,0.125,1865.557
15307200,17.318,26.612,300.011,300.011,0.125,1865.557
15310800,16.765,26.517,299.927,299.927,0.125,1865.557
15314400,18.774,26.496,299.802,299.802,0.125,1865.557
15318000,20.564,26.623,299.774,299.774,0.125,1865.557
15321600,21.324,26.805,299.847,299.847,0.125,1865.557
15325200,21.999,27.025,300.036,300.036,0.125,1865.557
15328800,22.755,27.219,300.223,300.223,0.125,1865.557
15332400,23.159,27.364,300.358,300.358,0.125,1865.557
15336000,24.150,27.593,300.566,300.566,0.125,1865.557
15339600,25.210,27.814,300.776,300.776,0.125,1865.557
15343200,25.648,27.986,300.949,300.949,0.125,1865.557
15346800,25.983,28.190,301.162,301.162,0.125,1865.557
15350400,26.084,28.357,301.355,301.355,0.125,1865.557
15354000,25.652,28.463,301.507,301.507,0.125,1865.557
15357600,24.476,28.467,301.610,301.610,0.125,1865.557
15361200,23.480,28.359,301.592,301.592,0.125,1865.557
15364800,22.629,28.240,301.551,301.551,0.125,1865.557
15368400,21.523,28.124,301.493,301.493,0.125,1865.557
15372000,20.717,27.950,301.371,301.371,0.125,1865.557
15375600,20.243,27.811,301.240,301.240,0.125,1865.557
15379200,18.744,27.634,301.097,301.097,0.125,1865.557
15382800,17.711,27.446,300.934,300.934,0.125,1865.557
15386400,17.206,27.273,300.764,300.764,0.125,1865.557
15390000,16.738,27.105,300.595,300.595,0.125,1865.557
15393600,16.468,26.898,300.375,300.375,0.125,1865.557
15397200,16.540,26.766,300.221,300.221,0.125,1865.557
15400800,16.745,26.698,300.124,300.124,0.125,1865.557
15404400,17.748,26.697,300.011,300.011,0.125,1865.557
15408000,18.402,26.828,299.979,299.979,0.125,1865.557
15411600,18.798,26.982,300.041,300.041,0.125,1865.557
15415200,19.453,27.172,300.184,300.184,0.125,1865.557
15418800,20.713,27.370,300.360,300.360,0.125,1865.557
15422400,21.413,27.561,300.551,300.551,0.125,1865.557
15426000,21.925,27.731,300.728,300.728,0.125,1865.557
15429600,22.369,27.907,300.908,300.908,0.125,1865.557
15433200,22.332,28.054,301.071,301.071,0.125,1865.557
15436800,21.935,28.171,301.215,301.215,0.125,1865.557
15440400,21.175,28.169,301.314,301.314,0.125,1865.557
15444000,21.000,28.152,301.315,301.315,0.125,1865.557
15447600,20.181,28.064,301.297,301.297,0.125,1865.557
15451200,18.930,27.831,301.197,301.197,0.125,1865.557
15454800,17.308,27.704,301.137,301.137,0.125,1865.557
15458400,14.756,27.416,300.961,300.961,0.125,1865.557
15462000,13.212,27.149,300.744,300.744,0.125,1865.557
15465600,12.760,26.897,300.505,300.505,0.125,1865.557
15469200,12.960,26.690,300.273,300.273,0.125,1865.557
15472800,12.843,26.501,300.058,300.058,0.125,1865.557
15476400,12.543,26.310,299.853,299.853,0.125,1865.557
15480000,12.640,26.087,299.599,299.599,0.125,1865.557
15483600,12.713,25.986,299.480,299.480,0.125,1865.557
15487200,15.029,25.935,299.297,299.297,0.125,1865.557
15490800,17.384,26.089,299.247,299.247,0.125,1865.557
15494400,18.947,26.253,299.296,299.296,0.125,1865.557
15498000,20.709,26.535,299.483,299.483,0.125,1865.557
15501600,21.358,26.819,299.740,299.740,0.125,1865.557
15505200,22.105,27.072,300.002,300.002,0.125,1865.557
15508800,22.795,27.395,300.347,300.347,0.125,1865.557
15512400,23.252,27.518,300.476,300.476,0.125,1865.557
15516000,23.762,27.729,300.697,300.697,0.125,1865.557
15519600,23.775,27.932,300.925,300.925,0.125,1865.557
15523200,24.119,28.063,301.070,301.070,0.125,1865.557
15526800,24.358,28.176,301.216,301.216,0.125,1865.557
15530400,23.843,28.235,301.319,301.319,0.125,1865.557
15534000,22.740,28.216,301.369,301.369,0.125,1865.557
15537600,20.625,28.027,301.329,301.329,0.125,1865.557
15541200,19.094,27.901,301.286,301.286,0.125,1865.557
15544800,16.838,27.638,301.138,301.138,0.125,1865.557
15548400,15.291,27.383,300.943,300.943,0.125,1865.557
15552000,14.000,27.125,300.721,300.721,0.125,1865.557
15555600,13.410,26.886,300.487,300.487,0.125,1865.557
15559200,12.910,26.662,300.254,300.254,0.125,1865.557
15562800,12.240,26.440,300.027,300.027,0.125,1865.557
15566400,11.676,26.148,299.724,299.724,0.125,1865.557
15570000,12.307,26.031,299.576,299.576,0.125,1865.557
15573600,14.302,25.970,299.408,299.408,0.125,1865.557
15577200,17.471,26.140,299.302,299.302,0.125,1865.557
15580800,17.712,26.159,299.300,299.300,0.125,1865.557
15584400,19.332,26.310,299.364,299.364,0.125,1865.557
15588000,20.088,26.569,299.569,299.569,0.125,1865.557
15591600,20.163,26.698,299.692,299.692,0.125,1865.557
15595200,20.711,26.856,299.866,299.866,0.125,1865.557
15598800,21.519,26.994,300.017,300.017,0.125,1865.557
15602400,21.748,27.144,300.168,300.168,0.125,1865.557
15606000,21.375,27.253,300.301,300.301,0.125,1865.557
15609600,21.043,27.305,300.397,300.397,0.125,1865.557
15613200,20.648,27.281,300.431,300.431,0.125,1865.557
15616800,19.509,27.193,300.419,300.419,0.125,1865.557
15620400,18.499,27.051,300.363,300.363,0.125,1865.557
15624000,18.198,26.889,300.252,300.252,0.125,1865.557
15627600,17.271,26.768,300.173,300.173,0.125,1865.557
15631200,16.178,26.588,300.040,300.040,0.125,1865.557
15634800,16.476,26.443,299.892,299.892,0.125,1865.557
15638400,17.096,26.336,299.754,299.754,0.125,1865.557
15642000,17.465,26.248,299.636,299.636,0.125,1865.557
15645600,17.103,26.145,299.526,299.526,0.125,1865.557
15649200,16.728,26.035,299.418,299.418,0.125,1865.557
15652800,16.634,25.897,299.273,299.273,0.125,1865.557
15656400,16.652,25.795,299.157,299.157,0.125,1865.557
15660000,16.602,25.752,299.106,299.106,0.125,1865.557
15663600,15.921,25.669,299.015,299.015,0.125,1865.557
15667200,15.310,25.583,298.926,298.926,0.125,1865.557
15670800,15.420,25.511,298.841,298.841,0.125,1865.557
15674400,18.655,25.615,298.768,298.768,0.125,1865.557
15678000,19.433,25.714,298.789,298.789,0.125,1865.557
15681600,19.838,25.971,298.949,298.949,0.125,1865.557
15685200,20.176,26.182,299.154,299.154,0.125,1865.557
15688800,21.095,26.397,299.363,299.363,0.125,1865.557
15692400,21.689,26.602,299.576,299.576,0.125,1865.557
15696000,21.620,26.749,299.761,299.761,0.125,1865.557
15699600,20.466,26.777,299.916,299.916,0.125,1865.557
15703200,20.130,26.750,299.920,299.920,0.125,1865.557
15706800,19.654,26.574,299.863,299.863,0.125,1865.557
15710400,19.522,26.474,299.803,299.803,0.125,1865.557
15714000,19.360,26.392,299.742,299.742,0.125,1865.557
15717600,19.059,26.282,299.646,299.646,0.125,1865.557
15721200,18.161,26.159,299.542,299.542,0.125,1865.557
15724800,17.605,26.026,299.426,299.426,0.125,1865.557
15728400,17.460,25.911,299.308,299.308,0.125,1865.557
15732000,17.260,25.800,299.192,299.192,0.125,1865.557
15735600,17.016,25.689,299.079,299.079,0.125,1865.557
15739200,16.776,25.543,298.928,298.928,0.125,1865.557
15742800,16.838,25.479,298.857,298.857,0.125,1865.557
15746400,17.103,25.400,298.756,298.756,0.125,1865.557
15750000,17.501,25.345,298.664,298.664,0.125,1865.557
15753600,17.766,25.324,298.606,298.606,0.125,1865.557
15757200,18.149,25.323,298.560,298.560,0.125,1865.557
15760800,18.519,25.336,298.535,298.535,0.125,1865.557
15764400,18.888,25.344,298.521,298.521,0.125,1865.557
15768000,19.343,25.366,298.516,298.516,0.125,1865.557
15771600,20.081,25.386,298.519,298.519,0.125,1865.557
15775200,20.906,25.477,298.567,298.567,0.125,1865.557
15778800,21.070,25.610,298.664,298.664,0.125,1865.557
